manual_keep_qian_0_1,manual_exclusion_reason,manual_product_or_process,manual_company_is_actor_0_1,manual_event_date_verified_0_1,manual_confidence_1_3,manual_notes,review_id,qian_auto_label,qian_auto_keep_candidate,qian_evidence_score,auto_exclusion_hint,in_v23_upstream_first,v23_upstream_supplier_links,v23_upstream_ar0_valid_rows,has_supplier_link,supplier_linked_unique_suppliers,supplier_linked_return_rows,event_id,focal_code,company_name,event_date,event_year,source_type,title,answer_terms,question_terms,has_strict_genai_company_text,has_strict_genai_question_text,question_only_trigger,negative_no_current_flag,boilerplate_attention_flag,positive_initiative_action_flag,product_or_workflow_flag,deployment_or_contract_flag,partner_or_customer_flag,numeric_or_timeline_flag,genai_context,question_text,source_url,local_text_file
,,,,,,,QIAN00032,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR00107_002878_20230202,002878,元隆雅图,2023-02-02,2023,csmar_investor_interaction,,AIGC;ChatGPT;GPT,AIGC;ChatGPT;GPT,1,1,0,0,0,1,1,0,0,0,您好，公司非常关注AIGC和ChatGPT等前沿技术的发展，正在研究相关技术与公司业务相结合的应用场景。 || 您好，公司非常关注AIGC和ChatGPT等前沿技术的发展，正在研究相关技术与公司业务相结合的应用场景。,贵公司有没有应用AIGC或者ChatGPT技术？ || 请问公司是否有aigc技术的应用或规划布局？,,
,,,,,,,QIAN00033,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR00112_300166_20230202,300166,东方国信,2023-02-02,2023,csmar_investor_interaction,,AIGC;ChatGPT;GPT,AIGC;ChatGPT;GPT,1,1,0,0,0,1,1,0,0,0,您好，感谢您的关注。 公司目前主营业务未涉及chatgpt场景，公司将持续保持对新技术及应用的关注，适时将chatgpt技术与公司业务相结合。 chatgpt的基础是深度学习技术，公司在人智能和深度学习技术领域已投入多年，目前以深度学习技术栈为核心，提供一体化算法开发、模型训练、推理服务和边缘智能的端到端解决方案，综合运用图像和视频分析、OCR、语音识别、自然语言处理技术支持智能安防、缺陷检测、图纸比对、智能运维等场景。 在人工智能领域，公司集中优势力量打造了数据科学云-图灵引擎产品，利用大型语言模型技术，提供精准营销、,贵公司是否有加速布局AI工具实际应用抢占市场 || 您好！请问贵公司是否已经布局AIGC相关的技术或者业务？都和哪些公司进行了合作？麻烦介绍一下，谢谢！ || 公司是否具备chatGPT相关技术储备，若未来市场机会明显，是否考虑向chatGPT的方向开展相关业务？,,
,,,,,,,QIAN00034,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR00115_300451_20230202,300451,创业慧康,2023-02-02,2023,csmar_investor_interaction,,AIGC;ChatGPT;GPT,ChatGPT;GPT,1,1,0,0,0,1,1,0,0,0,您好，公司始终坚持将大数据和人工智能技术应用到医疗卫生行业中，用科技服务全民健康事业。 公司关注到了最近比较火热的ChatGPT，了解到该应用是AIGC技术进展的里程碑，是算力发展和数字时代趋势下的重大成果，相信会对很多领域产生影响，其中将包括医疗卫生领域。 作为聊天机器人以及AI处理工具，我们认为该类型技术应用在医疗卫生信息化领域可以预见的应用场景也会十分丰富，包括医学研究、护理、诊断和治疗辅助等。,$创业慧康（SZ300451）$ 有没有chatGPT技术储备或应用场景?,,
,,,,,,,QIAN00035,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR00121_300845_20230202,300845,捷安高科,2023-02-02,2023,csmar_investor_interaction,,ChatGPT;GPT,ChatGPT;GPT,1,1,0,0,0,1,1,0,0,0,投资者您好！ 公司已经关注到chatGPT，并将继续关注其后续的发展，目前该项技术尚未运用于公司产品，公司将积极关注、研究行业相关技术动态和发展。 感谢您的关注。,公司如何看待现在的chatGPT人机交互的语言模型，是否能够运用到公司开发的培训系统之中？,,
,,,,,,,QIAN00036,keep_candidate_strong_specific_initiative,1,4,,0,0,0,0,0,0,CSMAR00133_002127_20230203,002127,南极电商,2023-02-03,2023,csmar_investor_interaction,,AIGC;ChatGPT;GPT,AIGC;ChatGPT;GPT,1,1,0,0,0,1,1,1,0,0,南极电商一直以来关注人工智能及数据应用发展，结合业务实际持续研究和探索应用场景。 Chatgpt是一项具有革命意义的人工智能技术，这项技术给我们在人工智能与业务结合的应用场景开发提供了新的思路和方法，我们正在探索其应用场景。 感谢您对公司的关注与支持。 南极数云与雅衣客系统是公司持续投入的数据集成分析与供应链协同平台。 AIGC主要应用于数字内容的创作，我们将在未来的零售服务业务中探索使用这方面技术，以提高内容创作的效率。,公司一直致力于数字营销和数字颗粒度的打造，进行了多年的品牌及数字工具的投入和布局，请问是否未来逐步推广chatgpt技术替代部分人工，用数字技术提升信息中台系统？ || 公司的信息集成平台和数据中台“南极数云”和“雅云客”系统，在供应链管理、品牌管理、营销管理、商品文本描述自动生成、智能客服等方面，是否运用了AIGC相关技术？ || 公司中台及供应链管理，应,,
,,,,,,,QIAN00037,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR00144_002624_20230203,002624,完美世界,2023-02-03,2023,csmar_investor_interaction,,AIGC,,1,0,0,0,0,1,1,0,0,0,您好，作为一家技术驱动的数字文创企业，公司始终关注前沿技术在游戏研发中的应用。 AI绘画是AIGC的重要分支，目前公司已在游戏研发过程中使用AI绘图，相关技术对于开拓设计思路与创意灵感、提升研发效率起到了很好的推动作用。 感谢您的关注。,您好，请问贵公司在artificial Intelligence generated content方面有涉及吗？具体有那方面技术？,,
,,,,,,,QIAN00038,keep_candidate_strong_specific_initiative,1,4,,0,0,0,0,0,0,CSMAR00152_300081_20230203,300081,恒信东方,2023-02-03,2023,csmar_investor_interaction,,AIGC;ChatGPT;GPT;RAG,ChatGPT;GPT,1,1,0,0,0,1,1,0,1,0,|| 尊敬的投资者您好！ ChatGPT是美国OpenAI公司研发的大参数预,公司优质的VR内容应用是否可以上传到苹果商店，配合苹果即将发布的MR硬件使用？ || 请问贵司是否有ChatGPT方面的业务？ || 您好！请问贵公司在和chatGPT密切相关的领域，例如自然语言处理（NLP）和机器学习等人工智能是否已经有布局？麻烦尽快介绍一下，谢谢！,,
,,,,,,,QIAN00039,keep_candidate_strong_specific_initiative,1,5,,0,0,0,0,0,0,CSMAR00156_300226_20230203,300226,上海钢联,2023-02-03,2023,csmar_investor_interaction,,AIGC;ChatGPT;GPT,AIGC;ChatGPT;GPT,1,1,0,0,0,1,1,0,1,1,如我们在2021年报中披露的研发项目：智能采编平台、智能搜索系统、内容订阅系统，以及采用新技术的钢联AI智能运用项目等。 公司有大量的分析师及内容生产的场景，因此AIGC的概念及ChatGPT等相关技术刚推出后，技术团队就已经关注并在积极跟进研究，也会根据研究情况适时的尝试应用到公司的产品及系统中，旨在给用户、合作伙伴和员工提供更好的技术服务。 谢谢关注！,请问今年以来科技巨头们推进人工智能技术诸如ChatGPT、AIGC商业化加速落地，电子商务、视频平台等也是引入人工智能是最积极的领域之一，贵公司在引入人工智能技术更好服务商户对接是否做了布局呢？,,
,,,,,,,QIAN00040,keep_candidate_strong_specific_initiative,1,5,,0,0,0,0,0,0,CSMAR00158_300292_20230203,300292,吴通控股,2023-02-03,2023,csmar_investor_interaction,,AIGC;ChatGPT;GPT,AIGC,1,1,0,0,0,1,1,0,1,1,子公司国都互联具备Chatbot智能系统的开发与服务能力。 Chatbot是5G RCS消息的接入与交互方式，具备自动应答、提供信息、处理任务、完成交易等功能，极大的丰富了传统移动信息服务的能力和范围，使用户在消息窗口就能完成服务搜索、发现、交互、支付等一站式业务，但其与Open AI公司的ChatGPT技术原理与应用场景并不相同。 敬请投资者理性投资，注意风险。,尊敬的董秘您好，据贵公司的官网，全资子公司国都互联，在技术上实现了以原生短信收件箱为入口的消息交互应用，具备包括图片、音频、视频、地理位置等在内的多媒体展现效果以及Chatbot智能聊天机器人应用。以上是否属实？ || 董秘您好，请问贵公司是否积累了chatbot智能系统建设的技术积累？ || 董秘，您好，请问公司和子公司有AIGC技术和相关技术储备吗？,,
,,,,,,,QIAN00041,keep_candidate_strong_specific_initiative,1,4,,0,0,0,0,0,0,CSMAR00159_300418_20230203,300418,昆仑万维,2023-02-03,2023,csmar_investor_interaction,,AIGC,,1,0,0,0,0,1,1,0,1,0,尊敬的投资者，您好！ 公司AIGC方向发布的天工巧绘、天工乐府、天工妙笔、以及天工智码具备AI生成图像、音乐、文本、以及代码的能力，其中天工巧绘开发面向C端用户的小程序，您可在微信小程序种搜索到，感谢您的关注！,请问贵公司发布的aicg叫什么名字？在哪里可以下载？,,
,,,,,,,QIAN00042,keep_candidate_strong_specific_initiative,1,4,,0,0,0,0,0,0,CSMAR00163_300542_20230203,300542,新晨科技,2023-02-03,2023,csmar_investor_interaction,,AIGC;ChatGPT;GPT,AIGC;ChatGPT;GPT,1,1,0,0,0,1,1,0,1,0,公司已在元宇宙数字人、VR/AR可穿戴设备、云渲染等领域积极布局合作生态，围绕金融客户积极探索相关应用落地。 公司密切关注并跟进AIGC/ChatGPT相关方面的最新发展趋势，积极研究相关先进技术，密切关注相关技术的应用发展。 谢谢！,请问公司有ChatGPT/AIGC方面的技术应用或者储备吗？,,
,,,,,,,QIAN00043,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR00170_300781_20230203,300781,因赛集团,2023-02-03,2023,csmar_investor_interaction,,AIGC;ChatGPT;GPT,AIGC;ChatGPT;GPT,1,1,0,0,0,1,1,0,0,0,尊敬的投资者您好！ 近几年来，公司在持续探索AI技术在品牌内容营销方面的应用，并取得一些应用成果，其中也包括GPT技术。 公司开发应用该项技术，早期主要是通过GPT2模型训练，探索自然语言处理技术在营销内容方面的运用，开发微信公众号标题和内容文案的自动生成工具与游戏社群互动工具，应用在社群互动等营销场景上，从而减轻运营成本，提高运营效率。 \n\n目前，公司的人工智能创意生成及管理平台“因赛引擎INSIGHTengine”，正紧跟AI的技术迭代步伐，研发应用ChatGPT等相关的技术， 持续开发自然语言处理（文章撰写、标,您好，请问你们有ChatGPT类似的技术不？就是能做到一键自动成稿，改写后文意相同、内容相似，实现底稿优化转换的技术。 || 请问公司产品技术有涉及NLP（自然语言处理）吗？能否请您详细介绍呢？谢谢您了。 || 请问公司有Ch-a-t-G-PT类似技术的话，怎样实现商业收益呢？就是怎么将这个AIGC技术用来盈利，这个是重点哦。请详细的介绍，谢谢您了。,,
,,,,,,,QIAN00044,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR00171_300846_20230203,300846,首都在线,2023-02-03,2023,csmar_investor_interaction,,AIGC;大模型,AIGC,1,1,0,0,0,1,1,0,0,0,您好，公司能为AIGC公司提供定制的算力云服务，助力AIGC公司对问题描述的业务过程完成提效和流程优化，感谢您的关注。 || 您好，公司能为AIGC公司提供基础设施和IaaS云服务，支持其通用大模型（AGI）的训练，同时公司提供边缘侧的推理算力支持AIGC应用，感谢您的关注。,AIGC技术的持续创新，让合成数据大量应用，迎来新的发展契机，请问，公司是否有运用合成数据来帮助ai模型更好的完成工作？ || 请问，公司有没有AIGC技术储备或者应用？,,
,,,,,,,QIAN00045,keep_candidate_strong_specific_initiative,1,4,,0,0,0,0,0,0,CSMAR00174_300987_20230203,300987,川网传媒,2023-02-03,2023,csmar_investor_interaction,,ChatGPT;GPT,ChatGPT;GPT,1,1,0,0,0,1,1,0,1,0,公司对新技术的探索和运用高度重视，对NLP等关键AI技术的发展高度关注，探索其应用场景。 近一年来，公司组织专门人力，对ChatGPT、RLHF等前沿技术、以及大规模预训练语言模型等进行跟随预研。 未来，公司将充分发挥旗下多类型新闻媒体资讯平台广域覆盖、强触达等方面的优势，探索AI技术与公司业务的结合，面向广大终端用户及行业客户提供服务。 近一年来，公司组织专门人力，对ChatGPT、,你好请问公司目前有没有ChatGPT技术相关应用和开发？ || 董秘您好，贵公司智能创作机器人小雅火爆全网，请问贵公司是否涉及ChatGpt或者自然语言学习NLP技术，感谢回答！ || 董秘您好，最近很火的chatgpt技术是否能够运用到新闻播报和新媒体产品制作。贵公司的智能机器人小雅是否运用到了该方面相关的技术,,
,,,,,,,QIAN00046,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR00181_603189_20230203,603189,网达软件,2023-02-03,2023,csmar_investor_interaction,,AIGC,AIGC,1,1,0,0,0,1,1,0,0,0,尊敬的投资者，您好！ AIGC广义上是指人工智能生成文字、语音、代码、图像、视频、机器人动作等。 公司致力于视频智能化技术研发，将AIGC功能融入到视频生产发布平台业务中，技术赋能视频行业企业的生产、运营、审核及分发业务。 网达视频实时智能云剪系统，可以边直播、边录制、边剪辑，实现分钟级短视频智能剪辑发布，具有集锦自动制作、智能封面提取、热点视频自动制作、图集快速制作、智能字幕剪辑，全景直播拆条等功能，在重大赛事中取得了非常良好的应用效果。,尊敬的董秘，您好！请问公司有为AIGC功能提供技术支持的业务能力？,,
,,,,,,,QIAN00047,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR00193_300654_20230205,300654,世纪天鸿,2023-02-05,2023,csmar_investor_interaction,,ChatGPT;GPT,,1,0,0,0,0,1,1,0,0,0,尊敬的投资者您好！ 公司投资的AI作文批改产品“笔神”所使用的AI模型和AI相关算法一直紧跟着最新前沿技术，从最早的经典统计算法，到词向量，再到Bert的衍生算法，一直保持持续升级，目前“笔神”与ChatGPT一样采用基于Transformer的最新算法作为AI模型底层，所积累的技术能力非常有潜力转型成为一款写作辅助工具，因此“笔神”不会成为ChatGPT的竞争对手，而将成为其协同工具。 \n同时，为了快速实现商业模式自洽，“笔神”选择在教育领域首先展开应用，聚焦中小学写作场景，为中小学生作文写作提供讲解、训练、批改、,微软推出来写作工具chatgtp，，公司旗下的ai写作工具一笔两划，面对这么强大的对手有什么有什么优势对这么强大的对手站稳脚跟，虽然看到数据在笔神作文板小学生写作领域已经累积了近两千万用户，但是学生群体作为低收入群体，如何扩大市场，在更大写作市场和chat进行竞争，想问下笔神写作版已经的下载量有多少，能否把软件并入到像wps等写作工具，，搜狗是否有考虑，把合,,
